No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mekarjaya;3204160001;Mekarjaya;32.04.13.2012
2;Banjaran Wetan;3204160002;Banjaran Wetan;32.04.13.2002
3;Ciapus;3204160003;Ciapus;32.04.13.2005
4;Sindangpanon;3204160004;Sindangpanon;32.04.13.2006
5;Neglasari;3204160005;Neglasari;32.04.13.2016
6;Margahurip;3204160006;Margahurip;32.04.13.2013
7;Kiangroke;3204160007;Kiangroke;32.04.13.2007
8;Kamasan;3204160008;Kamasan;32.04.13.2001
9;Banjaran;3204160009;Banjaran Kulon;32.04.13.2003
10;Tarajusari;3204160010;Tarajusari;32.04.13.2008
11;Pasirmulya;3204160011;Pasirmulya;32.04.13.2018
