No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Purwajaya;3212090001;Purwajaya;32.12.09.2001
2;Kapringan;3212090002;Kapringan;32.12.09.2002
3;Singakerta;3212090003;Singakerta;32.12.09.2003
4;Dukuhjati;3212090004;Dukuhjati;32.12.09.2004
5;Tegalmulya;3212090005;Tegalmulya;32.12.09.2005
6;Kedungwungu;3212090006;Kedungwungu;32.12.09.2006
7;Srengseng;3212090007;Srengseng;32.12.09.2007
8;Luwunggesik;3212090008;Luwunggesik;32.12.09.2008
9;Kalianyar;3212090009;Kalianyar;32.12.09.2009
10;Krangkeng;3212090010;Krangkeng;32.12.09.2010
11;Tanjakan;3212090011;Tanjakan;32.12.09.2011
