No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pilang Munduk;6211040001;Pilang Munduk;62.10.02.2011
2;Tumbang Hakau;6211040002;Tumbang Hakau;62.10.02.2010
3;Hurung Bunut;6211040003;Hurung Bunut;62.10.02.2009
4;Tumbang Tariak;6211040004;Tumbang Tariak;62.10.02.2007
5;Tumbang Miwan;6211040005;Tumbang Miwan;62.10.02.2008
6;Tewang Pajangan;6211040006;Tewang Pajangan;62.10.02.2006
7;Tumbang Lampahung;6211040007;Tumbang Lampahung;62.10.02.2005
8;Teluk Nyatu;6211040008;Teluk Nyatu;62.10.02.2004
9;Tanjung Riu;6211040009;Tanjung Riu;62.10.02.2003
10;Petak Bahandang;6211040010;Petak Bahandang;62.10.02.2002
11;Tampang Tumbang Anjir;6211040011;---;---
12;Kuala Kurun;6211040012;Kuala Kurun;62.10.02.1012
13;Tumbang Tambirah;6211040013;Tumbang Tambirah;62.10.02.2015
14;Tumbang Manyangan;6211040014;Tumbang Manyangan;62.10.02.2013
15;Penda Pilang;6211040015;Penda Pilang;62.10.02.2014
