No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Banjar;3279010;Banjar;32.79.01
2;Purwaharja;3279020;Purwaharja;32.79.03
3;Pataruman;3279030;Pataruman;32.79.02
4;Langensari;3279040;Langensari;32.79.04
