No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Perkebunan Pulahan;1208070001;Perkebunan Pulahan;12.09.13.2006
2;Perkebunan Air Batu Iii_ix;1208070002;Perkebunan Air Batu Iii_ix;12.09.13.2009
3;Sungai Alim Ulu;1208070003;Sei Alim Ulu;12.09.13.2001
4;Air Teluk Hessa;1208070004;Air Teluk Hessa;12.09.13.2012
5;Perkebunan Air Batu I_ii;1208070005;Perkebunan Air Batu I_ii;12.09.13.2008
6;Pinanggiripan;1208070006;Pinanggiripan;12.09.13.2003
7;Danau Sijabut;1208070007;Danau Sijabut;12.09.13.2010
8;Hessa Perlompongan;1208070008;Hessa Perlompongan;12.09.13.2007
9;Air Genting;1208070009;Air Genting;12.09.13.2013
10;Hessa Air Genting;1208070010;Hessa Air Genting;12.09.13.2014
11;Sijabut Teratai;1208070011;Sijabut Teratai;12.09.13.2018
12;Pulau Pale;1208070012;Pulau Pule;12.09.13.2019
