No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Suwaan;7106040001;Suwaan;71.06.08.2001
2;Kolongan;7106040002;Kolongan;71.06.08.2004
3;Kawangkoan;7106040003;Kawangkoan;71.06.08.2003
4;Kaleosan;7106040004;Kaleosan;71.06.08.2006
5;Kuwil;7106040005;Kuwil;71.06.08.2002
6;Watutumou;7106040006;Watutumou;71.06.08.2007
7;Maumbi;7106040007;Maumbi;71.06.08.2005
8;Kolongan Tetempangan;7106040008;Kolongan Tetempangan;71.06.08.2008
9;Kawangkoan Baru;7106040009;Kawangkoan Baru;71.06.08.2009
10;Kalawat;7106040010;Kalawat;71.06.08.2010
11;Watutumou Ii;7106040011;Watutumou Dua;71.06.08.2011
12;Watutumou Iii;7106040012;---;---
