No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mepanga;7208051001;Mepanga;72.08.12.2004
2;Mensung;7208051002;Mensung;72.08.12.2006
3;Kotaraya;7208051003;Kotaraya;72.08.12.2003
4;Kayu Agung;7208051004;Kayu Agung;72.08.12.2001
5;Bugis;7208051005;Bugis;72.08.12.2007
6;Ogotion;7208051006;Ogotion;72.08.12.2005
7;Sumber Agung;7208051007;Sumber Agung;72.08.12.2002
8;Moubang;7208051008;Moubang;72.08.12.2008
9;Ogobayas;7208051009;Ogobayas;72.08.12.2009
10;Kota Raya Timur;7208051010;Kota Raya Timur;72.08.12.2010
11;Malalan;7208051011;Malalan;72.08.12.2011
12;Kota Raya Selatan;7208051012;Kota Raya Selatan;72.08.12.2012
13;Maranti;7208051013;Maranti;72.08.12.2013
14;Kotaraya Barat;7208051014;Kotaraya Barat;72.08.12.2015
15;Ogomolos;7208051015;Ogomolos;72.08.12.2014
16;Bugis Utara;7208051016;Bugis Utara;72.08.12.2016
17;Gurinda;7208051017;Gurinda;72.08.12.2017
18;Kotaraya Tenggara;7208051018;Kotaraya Tenggara;72.08.12.2018
