No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kokapi;7410010006;Kokapi;74.09.07.2008
2;Matanggonawe;7410010007;Matanggonawe;74.09.07.2007
3;Pudonggala;7410010008;Pudonggala;74.09.07.2005
4;Tongauna;7410010009;Tongauna;74.09.07.2012
5;Sawa;7410010010;Sawa;74.09.07.1002
6;Laimeo;7410010011;Laimeo;74.09.07.2004
7;Lalembo;7410010012;Lalembo;74.09.07.2003
8;Puupi;7410010013;Puupi;74.09.07.2013
9;Puudonggala Utama;7410010030;Pudonggala Utama;74.09.07.2016
10;Ulusawa;7410010031;Ulu Sawa;74.09.07.2017
11;Pekaroa;7410010032;Pekaroa;74.09.07.2024
12;Panggulawu;7410010033;Panggulawu;74.09.07.2023
13;Tundungano;7410010034;Tudungano;74.09.07.2021
14;Tanjung Laimeo;7410010035;Tanjung Laimeo;74.09.07.2022
