No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sendang;3325060002;Sendang;33.25.06.2002
2;Gondo;3325060003;Gondo;33.25.06.2009
3;Banteng;3325060004;Banteng;33.25.06.2003
4;Wanar;3325060005;Wanar;33.25.06.2008
5;Sumurbanger;3325060006;Sumurbanger;33.25.06.2004
6;Sidalang;3325060007;Sidalang;33.25.06.2006
7;Margosono;3325060008;Margosono;33.25.06.2005
8;Plosowangi;3325060009;Plosowangi;33.25.06.2007
9;Boja;3325060010;Boja;33.25.06.2011
10;Tersono;3325060012;Tersono;33.25.06.2013
11;Pujut;3325060013;Pujut;33.25.06.2012
12;Tanjungsari;3325060015;Tanjungsari;33.25.06.2014
13;Kranggan;3325060016;Kranggan;33.25.06.2020
14;Kebumen;3325060017;Kebumen;33.25.06.2015
15;Tegalombo;3325060018;Tegalombo;33.25.06.2017
16;Satriyan;3325060021;Satriyan;33.25.06.2021
17;Rejosari Barat;3325060022;Rejosari Barat;33.25.06.2010
18;Rejosari Timur;3325060023;Rejosari Timur;33.25.06.2023
19;Harjowinangun Barat;3325060024;Harjowinangun Barat;33.25.06.2016
20;Harjowinangun Timur;3325060025;Harjowinangun Timur;33.25.06.2022
