No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sei Garam Hilir;6172030001;Sungai Garam Hilir;61.72.04.1001
2;Naram;6172030002;Naram;61.72.04.1002
3;Sei Bulan;6172030003;Sungai Bulan;61.72.04.1003
4;Sei Rasau;6172030004;Sungai Rasau;61.72.04.1004
5;Setapuk Kecil;6172030005;Setapuk Kecil;61.72.04.1005
6;Setapuk Besar;6172030006;Setapuk Besar;61.72.04.1006
7;Semelagi Kecil;6172030007;Semelagi Kecil;61.72.04.1007
