No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Banjar Negeri;1802043001;Banjar Negeri;18.06.21.2001
2;Ciherang;1802043002;Ciherang;18.06.21.2007
3;Sukaraja;1802043003;Sukaraja;18.06.21.2002
4;Banjar Agung;1802043004;Banjar Agung;18.06.21.2003
5;Kedaloman;1802043005;Kedaloman;18.06.21.2004
6;Sukabanjar;1802043006;Suka Banjar;18.06.21.2005
7;Sukamernah;1802043007;Sukamernah;18.06.21.2006
8;Pariaman;1802043008;Pariaman;18.06.21.2008
9;Sukadamai;1802043009;Sukadamai;18.06.21.2009
10;Way Halom;1802043010;Way Halom;18.06.21.2010
11;Penanggungan;1802043011;Penanggungan;18.06.21.2011
12;Darus Salam;1802043012;Darussalam;18.06.21.2012
