No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Trahean;6205052001;Trahean;62.05.08.2001
2;Trinsing;6205052002;Trinsing;62.05.08.2002
3;Bintang Ninggi I;6205052003;Bintang Ninggi I;62.05.08.2003
4;Bintang Ninggi Ii;6205052004;Bintang Ninggi Ii;62.05.08.2004
5;Butong;6205052005;Butong;62.05.08.2005
6;Buntok Baru;6205052006;Buntok Baru;62.05.08.2006
7;Bukit Sawit;6205052007;Bukit Sawit;62.05.08.2007
8;Tawan Jaya;6205052008;Tawan Jaya;62.05.08.2008
9;Pandran Raya;6205052009;Pandran Raya;62.05.08.2009
10;Pandran Permai;6205052010;Pandran Permai;62.05.08.2010
