No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bukut;1113050001;Bukut;11.13.04.2007
2;Soyo;1113050002;Soyo;11.13.04.2011
3;Kuta Sange;1113050003;Kutesange;11.13.04.2002
4;Rumpi;1113050004;Rumpi;11.13.04.2006
5;Rempelam Jabo;1113050005;---;---
6;Padang;1113050006;Padang;11.13.04.2003
7;Terangun;1113050007;Terangun;11.13.04.2008
8;Rempelam Pinang;1113050008;Rempelam Pinang;11.13.04.2010
9;Terlis;1113050012;Terlis;11.13.04.2012
10;Berhut;1113050013;Berhut;11.13.04.2015
11;Kute Reje;1113050015;Kutereje;11.13.04.2013
12;Gewat;1113050016;Gewat;11.13.04.2016
13;Pantan Lues;1113050017;Pantan Lues;11.13.04.2017
14;Makmur Jaya;1113050018;Makmur Jaya;11.13.04.2018
15;Persada Tongra;1113050019;Persada Tongra;11.13.04.2014
16;Blang Kuncir;1113050020;Blang Kuncir;11.13.04.2020
17;Telege Jernih;1113050021;Telege Jernih;11.13.04.2025
18;Reje Pudung;1113050022;Reje Pudung;11.13.04.2023
19;Melelang;1113050023;---;---
20;Lestari;1113050024;Lestari;11.13.04.2027
21;Blang Kala;1113050025;Blang Kala;11.13.04.2029
22;Garut;1113050026;Garut;11.13.04.2024
23;Gawar Belangi;1113050027;Gawar Belangi;11.13.04.2028
24;Rime Raya;1113050028;Rime Raya;11.13.04.2026
25;Blang Kede;1113050029;---;---
