No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Belo;5206041001;Belo;52.06.18.2002
2;Roi;5206041002;Roi;52.06.18.2009
3;Dore;5206041003;Dore;52.06.18.2008
4;Nata;5206041004;Nata;52.06.18.2007
5;Ntonggu;5206041005;Ntonggu;52.06.18.2006
6;Teke;5206041006;Teke;52.06.18.2005
7;Tonggondoa;5206041007;Tolongondoa;52.06.18.2003
8;Tonggorisa;5206041008;Tonggorisa;52.06.18.2004
9;Panda;5206041009;Panda;52.06.18.2001
10;Ragi;5206041010;Ragi;52.06.18.2011
11;Padolo;5206041011;Padolo;52.06.18.2012
12;Bre;5206041012;Bre;52.06.18.2013
