No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Srowot;3302100001;Srowot;33.02.10.2001
2;Suro;3302100002;Suro;33.02.10.2002
3;Kaliori;3302100003;Kaliori;33.02.10.2003
4;Wlahar Wetan;3302100004;Wlahar Wetan;33.02.10.2004
5;Pekaja;3302100005;Pekaja;33.02.10.2005
6;Karangdadap;3302100006;Karangdadap;33.02.10.2006
7;Kalibagor;3302100007;Kalibagor;33.02.10.2007
8;Pajerukan;3302100008;Pajerukan;33.02.10.2008
9;Petir;3302100009;Petir;33.02.10.2009
10;Kalicupak Kidul;3302100010;Kalicupak Kidul;33.02.10.2010
11;Kalicupak Lor;3302100011;Kalicupak Lor;33.02.10.2011
12;Kalisogra Wetan;3302100012;Kalisogra Wetan;33.02.10.2012
