No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Aek Banir;1202050007;Aek Banir;12.13.01.2002
2;Sipaga - Paga;1202050018;Sipapaga;12.13.01.2029
3;Parbangunan;1202050019;Perbangunan;12.13.01.2021
4;Pidoli Lombang;1202050028;Pidoli Lombang;12.13.01.2024
5;Pidoli Dolok;1202050029;Pidoli Dolok;12.13.01.1023
6;Darussalam;1202050030;Darussalam;12.13.01.2004
7;Siobon Julu;1202050031;Siobon Julu;12.13.01.2028
8;Kota Siantar;1202050032;Kota Siantar;12.13.01.1011
9;Panyabungan Ii;1202050033;Panyabungan Ii;12.13.01.1031
10;Panyabungan Iii;1202050034;Panyabungan Iii;12.13.01.1032
11;Panyabungan I;1202050035;Panyabungan I;12.13.01.1033
12;Pasar Hilir;1202050036;Pasar Hilir;12.13.01.1022
13;Panyabungan Julu;1202050037;Panyabungan Julu;12.13.01.2019
14;Panyabungan Tonga;1202050038;Panyabungan Tonga;12.13.01.2020
15;Panyabungan Jae;1202050039;Panyabungan Jae;12.13.01.2018
16;Adian Jior;1202050040;Adian Jior;12.13.01.2001
17;Gunung Manaon;1202050044;Gunung Manaon;12.13.01.2006
18;Kayu Jati;1202050045;Kayu Jati;12.13.01.1014
19;Sigalapang Julu;1202050046;Sigalapang Julu;12.13.01.2027
20;Kampung Padang;1202050047;Kampung Padang;12.13.01.2013
21;Ipar Bondar;1202050048;Ipar Bondar;12.13.01.2012
22;Gunung Tua Jae;1202050049;Gunung Tua Jae;12.13.01.2007
23;Manyabar;1202050050;Manyabar;12.13.01.2016
24;Sarak Matua;1202050051;Sarak Matua;12.13.01.2026
25;Gunung Barani;1202050052;Gunung Barani;12.13.01.2005
26;Salambue;1202050062;Salam Bue;12.13.01.2025
27;Aek Mata;1202050063;Aek Mata;12.13.01.2003
28;Huta Lombang Lubis;1202050064;Huta Lombang Lubis;12.13.01.2010
29;Pagaran Tonga;1202050065;Pagaran Tonga;12.13.01.2017
30;Sopo Batu;1202050066;Sopobatu;12.13.01.2030
31;Gunung Tua Julu;1202050067;Gunung Tua Julu;12.13.01.2008
32;Gunung Tua Tonga;1202050068;Gunung Tua Tonga;12.13.01.2009
33;Lumban Pasir;1202050069;Lumban Pasir;12.13.01.2015
34;Dalan Lidang;1202050070;Dalan Lidang;12.13.01.1036
35;Siobon Jae;1202050071;Siobon Jae;12.13.01.2037
36;Sipolu Polu;1202050072;Sipolu-polu;12.13.01.1035
37;Saba Jambu;1202050073;Saba Jambu;12.13.01.2039
38;Panggorengan;1202050074;Panggorengan;12.13.01.2038
39;Manyabar Jae;1202050075;Manyabar Jae;12.13.01.2040
