No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bandar Pulau Pekan;1208020013;Bandar Pulau Pekan;12.09.15.2003
2;Padang Pulau;1208020014;Padang Pulau;12.09.15.2010
3;Perkebunan Padang Pulau;1208020015;Perkebunan Padang Pulau;12.09.15.2016
4;Buntu Maraja;1208020016;Buntu Maraja;12.09.15.2005
5;Gonting Malaha;1208020017;Gonting Malaha;12.09.15.2006
6;Perkebunan Aek Tarum;1208020018;Perkebunan Aek Tarum;12.09.15.2012
7;Gajah Sakti;1208020019;Gajah Sakti;12.09.15.2021
8;Gunung Berkat;1208020020;Gunung Berkat;12.09.15.2022
9;Huta Rao;1208020021;Huta Rao;12.09.15.2019
10;Aek Nagali;1208020022;Aek Nagali;12.09.15.2020
