No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bajak Ii;1709031001;Bajak Ii;17.09.07.2010
2;Jambu;1709031002;Jambu;17.09.07.2001
3;Penembang;1709031003;Penembang;17.09.07.2002
4;Lubuk Unen;1709031004;Lubuk Unen;17.09.07.2005
5;Pungguk Ketupak;1709031005;Pungguk Ketupak;17.09.07.2006
6;Pungguk Beringin;1709031006;Pungguk Beringin;17.09.07.2007
7;Kelindang;1709031007;Kelindang;17.09.07.2009
8;Ulak Lebar;1709031008;Ulak Lebar;17.09.07.2008
9;Taba Durian Sebakul;1709031009;Taba Durian Sebakul;17.09.07.2004
10;Talang Ambung;1709031010;Talang Ambung;17.09.07.2003
11;Lubuk Unen Baru;1709031011;Lubuk Unen Baru;17.09.07.2011
12;Padang Kedeper;1709031012;Padang Kedeper;17.09.07.2012
13;Kelindang Atas;1709031013;Kelindang Atas;17.09.07.2013
