No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lawa Lawa Luo Idanotae;1214065001;Lawa-lawa Luo Idanotae;12.14.34.2003
2;Dao-dao Zanuwo Idanotae;1214065002;Dao-dao Zanuwo Idano Tae;12.14.34.2004
3;Fanedanu;1214065003;Fanedanu;12.14.34.2001
4;Fanedanu Sibohou;1214065004;Fanedanu Sibohou;12.14.34.2002
5;Lolozukhu;1214065005;Lolozukhu;12.14.34.2009
6;Damai;1214065006;Damai;12.14.34.2008
7;Sisiwa Ewali;1214065007;Sisiwa Ewali;12.14.34.2005
8;Silima Banua;1214065008;---;---
9;Sindrolo;1214065009;Sindrolo;12.14.34.2011
10;Sisarahili Ewo;1214065010;Sisarahili Ewo;12.14.34.2006
11;'Hilialo''oa';1214065011;Hilialo'oa;12.14.34.2007
