No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Urang;5313122001;Urang;53.10.15.2003
2;Ketang;5313122002;Ketang;53.10.15.2004
3;Bangka Lelak;5313122003;Bangka Lelak;53.10.15.2001
4;Gelong;5313122004;Gelong;53.10.15.2002
5;Pong Umpu;5313122005;Pong Umpu;53.10.15.2005
6;Ndiwar;5313122006;Ndiwar;53.10.15.2008
7;Nati;5313122007;Nati;53.10.15.2007
8;Bangka Dese;5313122008;Bangka Dese;53.10.15.2006
9;Lentang;5313122009;Lentang;53.10.15.2010
10;Bangka Tonggur;5313122010;Bangka Tonggur;53.10.15.2009
