No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sotok;6105210001;Sotok;61.03.07.2003
2;Pengadang;6105210002;Pengadang;61.03.07.2002
3;Kenaman;6105210003;Kenaman;61.03.07.2004
4;Raut Muara;6105210004;Raut Muara;61.03.07.2005
5;Engkahan;6105210005;Engkahan;61.03.07.2006
6;Balai Karangan;6105210006;Balai Karangan;61.03.07.2001
7;Bungkang;6105210007;Bungkang;61.03.07.2007
8;Lubuk Sabuk;6105210008;Lubuk Sabuk;61.03.07.2008
9;Malenggang;6105210009;Melenggang;61.03.07.2010
10;Sei Tekam;6105210010;Sangai Tekam;61.03.07.2009
