No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Candi Retno;1810030001;Candi Retno;18.10.05.2001
2;Tanjung Dalam;1810030002;Tanjung Dalom;18.10.05.2002
3;Way Ngisom;1810030003;Way Ngison;18.10.05.2003
4;Karangsari;1810030004;Karangsari;18.10.05.2008
5;Gumuk Mas;1810030005;Gumuk Mas;18.10.05.2009
6;Patoman;1810030006;Patoman;18.10.05.2007
7;Pagelaran;1810030007;Pagelaran;18.10.05.2006
8;Sukaratu;1810030008;Suka Ratu;18.10.05.2005
9;Sukawangi;1810030009;Suka Wangi;18.10.05.2004
10;Lugusari;1810030010;Lugusari;18.10.05.2012
11;Bumi Ratu;1810030012;Bumi Ratu;18.10.05.2010
12;Gemah Ripah;1810030019;Gemah Ripah;18.10.05.2020
13;Pamenang;1810030020;Pamenang;18.10.05.2019
14;Pasir Ukir;1810030023;Pasir Ukir;18.10.05.2023
15;Gumuk Rejo;1810030024;Gumukrejo;18.10.05.2024
16;Puji Harjo;1810030027;Puji Harjo;18.10.05.2027
17;Padang Rejo;1810030028;Padang Rejo;18.10.05.2028
18;Sidodadi;1810030029;Sidodadi;18.10.05.2029
19;Sumber Rejo;1810030030;Sumber Rejo;18.10.05.2030
20;Ganjaran;1810030031;Ganjaran;18.10.05.2031
21;Bumi Rejo;1810030032;Bumi Rejo;18.10.05.2032
