No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rantau Serik;1605051001;Rantau Serik;16.05.18.2004
2;Kebur;1605051002;Kebur;16.05.18.2008
3;Lubuk Besar;1605051003;Lubuk Besar;16.05.18.2001
4;Batu Bandung;1605051004;Batu Bandung;16.05.18.2002
5;Muara Kati Baru I;1605051005;Muara Kati Baru I;16.05.18.2006
6;Muara Kati Baru Ii;1605051006;Muara Kati Baru Ii;16.05.18.2007
7;Muara Kati Lama;1605051007;Muara Kati Lama;16.05.18.2005
8;Rantau Bingin;1605051008;Rantau Bingin;16.05.18.2003
9;Simpang Gegas Temuan;1605051009;Simpang Gegas Temuan;16.05.18.2009
10;Kebur Jaya;1605051010;Kebur Jaya;16.05.18.2010
