No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Aek Bolon Julu;1206030004;Aek Bolon Julu;12.12.01.2013
2;Aek Bolon Jae;1206030005;Aek Bolon Jae;12.12.01.2024
3;Siboruon;1206030006;Siboruon;12.12.01.2027
4;Hutagaol Peatalum;1206030007;Hutagaol Peatalun;12.12.01.2004
5;Bonan Dolok Ii;1206030008;Bonan Dolok Ii;12.12.01.2030
6;Huta Namora;1206030009;Hutanamora;12.12.01.2003
7;Huta Dame;1206030010;Huta Dame;12.12.01.2032
8;Bonan Dolok I;1206030011;Bonan Dolok I;12.12.01.2029
9;Bonan Dolok Iii;1206030012;Bonan Dolok Iii;12.12.01.2031
10;Sibuntuon;1206030013;Sibuntuon;12.12.01.2026
11;Lumban Gorat;1206030014;Lumban Gorat;12.12.01.2025
12;Sianipar Sihail Hail;1206030015;Sianipar Sihailhail;12.12.01.2016
13;Silalahi Pagar Batu;1206030016;Silalahi Pagar Batu;12.12.01.2017
14;Hinalang Bagasan;1206030017;Hinalang Bagasan;12.12.01.2005
15;Sangkar Nihuta;1206030018;Sangkar Nihuta;12.12.01.1037
16;Pardede Onan;1206030019;Pardede Onan;12.12.01.1036
17;Napitupulu Bagasan;1206030020;Napitupulu Bagasan;12.12.01.1039
18;Balige Iii;1206030021;Balige Iii;12.12.01.1035
19;Balige Ii;1206030022;Balige Ii;12.12.01.2023
20;Paindoan;1206030023;Paindoan;12.12.01.2028
21;Parsuratan;1206030024;Parsuratan;12.12.01.2011
22;Huta Bulu Mejan;1206030025;Hutabulu Mejan;12.12.01.2008
23;Sariburaja Janji Maria;1206030026;Saribu Raja Janji Maria;12.12.01.2019
24;Baru Ara;1206030027;Baruara;12.12.01.2012
25;Matio;1206030028;Matio;12.12.01.2006
26;Lumban Pea;1206030029;Lumban Pea;12.12.01.2007
27;Lumban Gaol;1206030030;Lumban Gaol;12.12.01.2010
28;Sibola Hotangsas;1206030031;Sibolahotang Sas;12.12.01.2014
29;Lumban Bul Bul;1206030032;Lumban Bulbul;12.12.01.2015
30;Balige I;1206030033;Balige I;12.12.01.1034
31;Lumban Dolok;1206030034;---;---
32;Longat;1206030035;Longat;12.12.01.2022
33;Lumban Silintong;1206030037;Lumban Silintong;12.12.01.2018
34;Lumban Pea Timur;1206030038;Lumban Pea Timur;12.12.01.2040
35;Tambunan Sunge;1206030039;Tambunan Sunge;12.12.01.2041
