No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukasari;3215170001;Sukasari;32.15.11.2004
2;Kertarahayu;3215170002;Kertarahayu;32.15.11.2003
3;Cibuaya;3215170003;Cibuaya;32.15.11.2002
4;Pajaten;3215170004;Pejaten;32.15.11.2001
5;Kedungjeruk;3215170005;Kedungjeruk;32.15.11.2005
6;Kalidungjaya;3215170006;Kalidungjaya;32.15.11.2006
7;Kedungjaya;3215170007;Kedungjaya;32.15.11.2010
8;Jayamulya;3215170008;Jayamulya;32.15.11.2009
9;Gebangjaya;3215170009;Gebangjaya;32.15.11.2011
10;Cemarajaya;3215170010;Cemarajaya;32.15.11.2008
11;Sedari;3215170011;Sedari;32.15.11.2007
