No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tawangsari;3307090001;Tawangsari;33.07.09.1002
2;Wonolelo;3307090002;Wonolelo;33.07.09.2001
3;Jogoyitnan;3307090003;Jogoyitnan;33.07.09.2005
4;Jaraksari;3307090004;Jaraksari;33.07.09.1004
5;Mlipak;3307090005;Mlipak;33.07.09.1003
6;Sambek;3307090006;Sambek;33.07.09.1011
7;Kramatan;3307090008;Kramatan;33.07.09.1006
8;Pancurwening;3307090009;Pancurwening;33.07.09.2007
9;Bumireso;3307090010;Bumiroso;33.07.09.1008
10;Rojoimo;3307090011;Rojoimo;33.07.09.1009
11;Pagerkukuh;3307090012;Pagerkukuh;33.07.09.1010
12;Kejiwan;3307090013;Kejiwan;33.07.09.1013
13;Kalianget;3307090014;Kalianget;33.07.09.1014
14;Jlamprang;3307090015;Jlamprang;33.07.09.1015
15;Wonosari;3307090016;Wonosari;33.07.09.2016
16;Bomerto;3307090017;Bomerto;33.07.09.2017
17;Sariyoso;3307090018;Sariyoso;33.07.09.2018
18;Tlogojati;3307090019;Tlogojati;33.07.09.2019
19;Wonosobo Barat;3307090020;Wonosobo Barat;33.07.09.1020
20;Wonosobo Timur;3307090021;Wonosobo Timur;33.07.09.1021
