No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Gantarang;7302010;Gantorang;73.02.01
2;Ujung Bulu;7302020;Ujung Bulu;73.02.02
3;Ujung Loe;7302021;Ujungloe;73.02.09
4;Bonto Bahari;7302030;Bonto Bahari;73.02.03
5;Bontotiro;7302040;Bonto Tiro;73.02.04
6;Hero Lange-lange;7302050;Herlang;73.02.05
7;Kajang;7302060;Kajang;73.02.06
8;Bulukumpa;7302070;Bulukumpa;73.02.07
9;Rilau Ale;7302080;Rilauale;73.02.10
10;Kindang;7302090;Kindang;73.02.08
