No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bringin;3322120001;Bringin;33.22.12.2001
2;Popongan;3322120002;Popongan;33.22.12.2002
3;Pakis;3322120003;Pakis;33.22.12.2003
4;Lebak;3322120004;Lebak;33.22.12.2010
5;Banding;3322120005;Banding;33.22.12.2016
6;Truko;3322120006;Truko;33.22.12.2015
7;Nyemoh;3322120016;Nyemoh;33.22.12.2012
8;Tempuran;3322120017;Tempuran;33.22.12.2013
9;Wiru;3322120018;Wiru;33.22.12.2011
10;Sendang;3322120019;Sendang;33.22.12.2014
11;Gogodalem;3322120020;Gogodalem;33.22.12.2009
12;Rembes;3322120021;Rembes;33.22.12.2004
13;Kalikurmo;3322120022;Kalikurmo;33.22.12.2008
14;Sambirejo;3322120023;Sambirejo;33.22.12.2006
15;Kalijambe;3322120024;Kalijambe;33.22.12.2007
16;Tanjung;3322120025;Tanjung;33.22.12.2005
