No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mesoyi;3326050001;Mesoyi;33.26.05.2001
2;Jolotigo;3326050002;Jolotigo;33.26.05.2002
3;Sengare;3326050003;Sengare;33.26.05.2003
4;Donowangun;3326050004;Donowangun;33.26.05.2004
5;Talun;3326050005;Talun;33.26.05.2005
6;Banjarsari;3326050006;Banjarsari;33.26.05.2006
7;Kalirejo;3326050007;Kalirejo;33.26.05.2007
8;Batursari;3326050008;Batursari;33.26.05.2008
9;Karangasem;3326050009;Karangasem;33.26.05.2009
10;Krompeng;3326050010;Krompeng;33.26.05.2010
