No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Catur Harjo;3404130001;Caturharjo;34.04.13.2001
2;Triharjo;3404130002;Triharjo;34.04.13.2002
3;Tridadi;3404130003;Tridadi;34.04.13.2003
4;Pandowo Harjo;3404130004;Pandowoharjo;34.04.13.2004
5;Tri Mulyo;3404130005;Trimulyo;34.04.13.2005
