No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Lampihong;6311010;Lampihong;63.11.05
2;Batu Mandi;6311020;Batu Mandi;63.11.04
3;Awayan;6311030;Awayan;63.11.03
4;Tebing Tinggi;6311031;Tebing Tinggi;63.11.08
5;Paringin;6311040;Paringin;63.11.06
6;Paringin Selatan;6311041;Paringin Selatan;63.11.07
7;Juai;6311050;Juai;63.11.01
8;Halong;6311060;Halong;63.11.02
