No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Deleng Damar;1104052001;Deleng Damar;11.02.12.2010
2;Simpang Iii Jongar;1104052002;Simpang Tiga Jongar;11.02.12.2005
3;Penyebrangan Cingkam;1104052003;Penyeberangan Cingkam;11.02.12.2009
4;Jongar;1104052004;Jongar Asli;11.02.12.2006
5;Lawe Penanggalan;1104052005;Lawe Penanggalan;11.02.12.2002
6;Jambur Lak Lak;1104052006;Jambur Lak-lak;11.02.12.2004
7;Lawe Mengkudu;1104052007;Lawe Mengkudu;11.02.12.2003
8;Aunan Sepakat;1104052008;Aunan Sepakat;11.02.12.2001
9;Ketambe;1104052009;Ketambe;11.02.12.2007
10;Rumah Bundar;1104052010;Rumah Bundar;11.02.12.2008
11;Kayu Mentangur;1104052011;Kayu Metangur;11.02.12.2021
12;Lawe Sembekan;1104052012;Lawe Sembekan;11.02.12.2022
13;Lawe Gekh Gekh;1104052013;Lawe Ger-ger;11.02.12.2024
14;Lawe Beringin;1104052014;Lawe Beringin;11.02.12.2023
15;Bener Berpapah;1104052015;Bener Bepapah;11.02.12.2014
16;Datuk Pinding;1104052016;Datok Pining;11.02.12.2016
17;Penungkunen;1104052017;Penungkunen;11.02.12.2015
18;Jati Sara;1104052018;Jati Sara;11.02.12.2019
19;Leuser;1104052019;Leuser;11.02.12.2018
20;Bukit Baru;1104052020;Bukit Mbakhu;11.02.12.2020
21;Kati Maju;1104052021;Kati Maju;11.02.12.2017
22;Lawe Aunan;1104052022;Lawe Aunan;11.02.12.2013
23;Bintang Bener;1104052023;Bintang Bener;11.02.12.2011
24;Suka Rimbun;1104052024;Suka Rimbun;11.02.12.2012
25;Simpur Jaya;1104052025;Simpur Jaya;11.02.12.2025
