No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Suangi;5203020001;Suwangi;52.03.02.2001
2;Sakra;5203020012;Sakra;52.03.02.2002
3;Kabar;5203020013;Kabar;52.03.02.2003
4;Rumbuk;5203020014;Rumbuk;52.03.02.2004
5;Keselet;5203020015;Keselet;52.03.02.2005
6;Sakra Selatan;5203020016;Sakra Selatan;52.03.02.2006
7;Rumbuk Timur;5203020017;Rumbuk Timur;52.03.02.2007
8;Suangi Timur;5203020018;Suwangi Timur;52.03.02.2008
9;Moyot;5203020019;Moyot;52.03.02.2009
10;Songak;5203020020;Songak;52.03.02.2010
11;Peresak;5203020021;Peresak;52.03.02.2011
12;Kuang Baru;5203020022;Kuang Baru;52.03.02.2012
