No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kampangar;7202082001;Kampangar;72.01.19.2001
2;Teku;7202082002;Teku;72.01.19.2004
3;Ondoliang;7202082003;Ondoliang;72.01.19.2005
4;Batusimpang;7202082004;Batu Simpang;72.01.19.2006
5;Pangkalaseang;7202082005;Pangkalaseang;72.01.19.2008
6;Pangkalaseang Baru;7202082006;Pangkalaseang Baru;72.01.19.2009
7;Kuntang;7202082007;Kuntang;72.01.19.2002
8;Toweer;7202082008;Toweer;72.01.19.2010
9;Batu Mandi;7202082009;Batu Mandi;72.01.19.2007
10;Pulau Dua;7202082010;Pulau Dua;72.01.19.2003
