No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kosio;7101024001;Kosio;71.01.35.2004
2;Kinomaligan;7101024002;Kinomalingan;71.01.35.2003
3;Ibolian;7101024003;Ibolian;71.01.35.2001
4;Ibolian I;7101024004;Ibolian;71.01.35.2001
5;Werdhi Agung;7101024005;Werdhi Agung;71.01.35.2007
6;Werdhi Agung Timur;7101024006;Werdhi Agung Timur;71.01.35.2010
7;Werdhi Agung Utara;7101024007;Werdhi Agung Utara;71.01.35.2009
8;Werdhi Agung Selatan;7101024008;Werdhi Agung Selatan;71.01.35.2008
9;Kosio Timur;7101024009;Kosio Timur;71.01.35.2005
10;Kosio Barat;7101024010;Kasio Barat;71.01.35.2006
