No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jambelaer;3213081001;Jambelaer;32.13.27.2010
2;Margasari;3213081002;Margasari;32.13.27.2008
3;Cisampih;3213081003;Cisampih;32.13.27.2007
4;Situsari;3213081004;Situsari;32.13.27.2004
5;Sukasari;3213081005;Sukasari;32.13.27.2003
6;Rawalele;3213081006;Rawalele;32.13.27.2002
7;Dawuan Kidul;3213081007;Dawuan Kidul;32.13.27.2006
8;Dawuan Kaler;3213081008;Dawuan Kaler;32.13.27.2005
9;Manyeti;3213081009;Manyeti;32.13.27.2001
10;Batusari;3213081010;Batusari;32.13.27.2009
