No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rondingo;7210150001;Rondingo;72.10.13.2004
2;Pobolobia;7210150002;Bolobia;72.10.13.2005
3;Uwemanje;7210150003;Uwemanje;72.10.13.2003
4;Porame;7210150004;Porame;72.10.13.2001
5;Balane;7210150005;Balane;72.10.13.2002
6;Doda;7210150006;Doda;72.10.13.2006
7;Daenggune;7210150007;Daenggune;72.10.13.2009
8;Kanuna;7210150008;Kanuna;72.10.13.2008
9;Kalora;7210150009;Kalora;72.10.13.2007
10;Kayumpia;7210150010;Kayumpia;72.10.13.2010
