No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jahab;6403090001;Jahab;64.02.06.1001
2;Bukit Biru;6403090002;Bukit Biru;64.02.06.1003
3;Timbau;6403090003;Timbau;64.02.06.1004
4;Melayu;6403090004;Melayu;64.02.06.1005
5;Loa Ipuh;6403090005;Loa Ipuh;64.02.06.1002
6;Maluhu;6403090006;Maluhu;64.02.06.1011
7;Panji;6403090007;Panji;64.02.06.1006
8;Sukarame;6403090008;Sukarame;64.02.06.1007
9;Baru;6403090009;---;---
10;Mangkurawang;6403090010;Mangkurawang;64.02.06.1010
11;Loa Tebu;6403090011;Loa Tebu;64.02.06.1009
12;Rapak Lambur;6403090012;Rampak Lambur;64.02.06.2012
13;Loa Ipuh Darat;6403090013;Loa Ipuh Darat;64.02.06.1013
14;Bendang Raya;6403090014;Bendang Raya;64.02.06.2014
