No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ie Itam Baroh;1107070015;Ie Itam Baroh;11.05.04.2011
2;Ie Itam Tunong;1107070016;Ie Itam Tunong;11.05.04.2010
3;Cot Murong;1107070017;Cot Murong;11.05.04.2038
4;Padang Jawa;1107070018;Padang Jawa;11.05.04.2009
5;Ranto Panyang;1107070023;Ranto Panyang;11.05.04.2007
6;Gempa Raya;1107070024;Gempa Raya;11.05.04.2008
7;Cot Lagan Cm;1107070025;Cot Lagan Bubon;11.05.04.2041
8;Aron Baroh;1107070026;Aron Baroh;11.05.04.2005
9;Pasi Pandan;1107070027;Pasi Pandan;11.05.04.2006
10;Aron Tunong;1107070033;Aron Tunong;11.05.04.2004
11;Pasi Aceh;1107070034;Pasi Aceh;11.05.04.2003
12;Lhung Tgk Yah;1107070035;Lueng Teungku Yah;11.05.04.2013
13;Paya Dua;1107070036;Paya Dua;11.05.04.2021
14;Suak Tring;1107070037;Suak Trieng;11.05.04.2040
15;Glee Siblah;1107070038;Glee Siblah;11.05.04.2039
16;Darul Huda;1107070039;Darul Huda;11.05.04.2025
17;Paya Luah;1107070040;Paya Luah;11.05.04.2022
18;Gunong Rambong;1107070041;Gunong Rambong;11.05.04.2015
19;Lueng Buloh;1107070042;Lueng Buloh;11.05.04.2043
20;Lueng Tanoh Tho;1107070043;Lueng Tanoh Tho;11.05.04.2014
21;Lueng Jawa;1107070044;Lung Jawa;11.05.04.2018
22;Tingkeum Panyang;1107070045;Tingkeum Panyang;11.05.04.2012
23;Kuala Bhee;1107070046;Kuala Bhee;11.05.04.2001
24;Pasi Lunak;1107070047;Pasi Lunak;11.05.04.2002
25;Bakat;1107070048;Bakat;11.05.04.2042
26;Cot Keumudee;1107070049;Cot Keumudai;11.05.04.2030
27;Alue Blang;1107070050;Alue Blang;11.05.04.2020
28;Blang Mee;1107070051;Blang Mee;11.05.04.2019
29;Keuleumbah;1107070052;Keuleumbah;11.05.04.2026
30;Jawa;1107070053;Jawa;11.05.04.2027
31;Alue Panyang;1107070054;Alue Panyang;11.05.04.2029
32;Pulo Ie;1107070055;Pulo Ie;11.05.04.2028
33;Pasi Ara Kb;1107070056;Pasi Ara Kuala Batee;11.05.04.2023
34;Pasi Ara Kb;1107070056;Pasir;11.05.01.2008
35;Gunung Hampa;1107070057;Gunung Hampa;11.05.04.2017
36;Alue Sikaya;1107070058;Alue Sikaya;11.05.04.2024
37;Drin Mangko;1107070059;Drien Mangko;11.05.04.2016
38;Seumantok;1107070060;Seumantok;11.05.04.2031
39;Cot Situah;1107070062;Cot Situah;11.05.04.2032
40;Pasi Birah;1107070063;Pasi Birah;11.05.04.2035
41;Panton;1107070070;Panton;11.05.04.2034
42;Alue Sundak;1107070071;Alue Sundak;11.05.04.2036
43;Teumarom;1107070079;Teumarom;11.05.04.2037
44;Jawi;1107070080;Jawi;11.05.04.2033
