No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pajajar;3210100001;Pajajar;32.10.09.2001
2;Teja;3210100002;Teja;32.10.09.2002
3;Payung;3210100003;Payung;32.10.09.2003
4;Sindangpano;3210100004;Sindangpano;32.10.09.2005
5;Babakankareo;3210100005;Babakankareo;32.10.09.2004
6;Sadomas;3210100006;Sadomas;32.10.09.2006
7;Kumbung;3210100007;Kumbung;32.10.09.2007
8;Rajagaluh Kidul;3210100008;Rajagaluh Kidul;32.10.09.2008
9;Singawada;3210100009;Singawada;32.10.09.2009
10;Rajagaluh;3210100010;Rajagaluh;32.10.09.2013
11;Rajagaluh Lor;3210100011;Rajagaluh Lor;32.10.09.2010
12;Cipinang;3210100012;Cipinang;32.10.09.2011
13;Cisetu;3210100013;Cisetu;32.10.09.2012
