No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mengkirau;1410052001;Mengkirau;14.10.08.2010
2;Mengkopot;1410052002;Mengkopot;14.10.08.2009
3;Tanjung Pisang;1410052003;Tanjung Pisang;14.10.08.2008
4;Selat Akar;1410052004;Selat Akar;14.10.08.2007
5;Bandul;1410052005;Bandul;14.10.08.2006
6;Kudap;1410052006;Kudap;14.10.08.2005
7;Dedap;1410052007;Dedap;14.10.08.2004
8;Mekar Delima;1410052008;Mekar Delima;14.10.08.2003
9;Putri Puyu;1410052009;Putri Puyu;14.10.08.2002
10;Tanjung Padang;1410052010;Tanjung Padang;14.10.08.2001
