No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sembulung;3510060001;Sembulung;35.10.06.2003
2;Tampo;3510060002;Tampo;35.10.06.2002
3;Plampangrejo;3510060003;Plampangrejo;35.10.06.2001
4;Kaliploso;3510060004;Kaliploso;35.10.06.2009
5;Benculuk;3510060005;Benculuk;35.10.06.2005
6;Cluring;3510060006;Cluring;35.10.06.2004
7;Tamanagung;3510060007;Tamanagung;35.10.06.2007
8;Sraten;3510060008;Sraten;35.10.06.2006
9;Sarimulyo;3510060009;Sarimulyo;35.10.06.2008
