No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Siantar Marihat;1273010;Siantar Marihat;12.72.05
2;Siantar Marimbun;1273011;Siantar Marimbun;12.72.08
3;Siantar Selatan;1273020;Siantar Selatan;12.72.04
4;Siantar Barat;1273030;Siantar Barat;12.72.02
5;Siantar Utara;1273040;Siantar Utara;12.72.03
6;Siantar Timur;1273050;Siantar Timur;12.72.01
7;Siantar Martoba;1273060;Siantar Martoba;12.72.06
8;Siantar Sitalasari;1273061;Siantar Sitalasari;12.72.07
