No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rianiate;1217080001;Rianiate;12.17.08.2008
2;Parmonangan;1217080002;Parmonangan;12.17.08.2015
3;Hutanamora;1217080003;Huta Namora;12.17.08.2012
4;Pintu Sona;1217080009;Pintu Sona;12.17.08.1027
5;Huta Tinggi;1217080010;Huta Tinggi;12.17.08.2004
6;Pardomuan I;1217080011;Pardomuan I;12.17.08.2021
7;Pasar Pangururan;1217080012;Pasar Pangururan;12.17.08.1026
8;Tanjung Bunga;1217080013;Tanjung Bunga;12.17.08.2014
9;Siogung Ogung;1217080014;Siogung-ogung;12.17.08.1028
10;Parsaoran I;1217080015;Parsaoran I;12.17.08.2007
11;Saitnihuta;1217080016;Sait Nihuta;12.17.08.2016
12;Lumban Pinggol;1217080017;Lumban Pinggol;12.17.08.2020
13;Sianting Anting;1217080018;Sianting-anting;12.17.08.2018
14;Parlondut;1217080019;Parlondut;12.17.08.2013
15;Aek Nauli;1217080023;Aek Nauli;12.17.08.2024
16;Pardugul;1217080024;Pardugul;12.17.08.2011
17;Panampangan;1217080025;Panampangan;12.17.08.2010
18;Sitoluhuta;1217080026;Sitolu Huta;12.17.08.2022
19;Sinabulan;1217080027;Sinabulan;12.17.08.2023
20;Siopat Sosor;1217080028;Siopat Sosor;12.17.08.2025
21;Huta Bolon;1217080029;Huta Bolon;12.17.08.2009
22;Situngkir;1217080030;Situngkir;12.17.08.2017
23;Sialanguan;1217080031;Sialanguan;12.17.08.2019
24;Parhorasan;1217080032;Parhorasan;12.17.08.2005
25;Pardomuan Nauli;1217080033;Pardomuan Nauli;12.17.08.2006
26;Lumban Suhi Suhi Dolok;1217080034;---;---
27;Lumban Suhi Suhi Toruan;1217080035;Lumban Ss Torua;12.17.08.2002
28;Parbaba Dolok;1217080036;Parbaba Dolok;12.17.08.2003
