No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sepantai;6101070001;Sepantai;61.01.06.2012
2;Semanga;6101070002;Semangga;61.01.06.2011
3;Perigi Limus;6101070003;Perigi Limus;61.01.06.2010
4;Senujuh;6101070004;Senujuh;61.01.06.2009
5;Sendoyan;6101070005;Sendoyan;61.01.06.2008
6;Perigi Landu;6101070006;Perigi Landu;61.01.06.2007
7;Parit Raja;6101070007;Parit Raja;61.01.06.2005
8;Piantus;6101070008;Piantus;61.01.06.2006
9;Sekuduk;6101070009;Sekuduk;61.01.06.2003
10;Setalik;6101070010;Setalik;61.01.06.2004
11;Penakalan;6101070011;Penakalan;61.01.06.2002
12;Sulung;6101070012;Sulung;61.01.06.2001
