No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Baru;1803091001;Tanjung Baru;18.01.18.2003
2;Baru Ranji;1803091002;Baru Ranji;18.01.18.2004
3;Karang Raja;1803091003;Karang Jaya;18.01.18.2005
4;Mekar Jaya;1803091004;Mekar Jaya;18.01.18.2014
5;Suban;1803091005;Suban;18.01.18.2002
6;Merbau Mataram;1803091006;Merbau Mataram;18.01.18.2001
7;Triharjo;1803091007;Triharjo;18.01.18.2012
8;Panca Tunggal;1803091008;Panca Tunggal;18.01.18.2013
9;Talang Jawa;1803091009;Talang Jawa;18.01.18.2006
10;Lebungsari;1803091010;Lebung Sari;18.01.18.2007
11;Pujirahayu;1803091011;Puji Rahayu;18.01.18.2008
12;Batuagung;1803091012;Batu Agung;18.01.18.2009
13;Sinar Karya;1803091013;Sinar Karya;18.01.18.2011
14;Tanjung Harapan;1803091014;Tanjung Harapan;18.01.18.2010
15;Karang Jaya;1803091015;Karang Jaya;18.01.18.2005
16;Karang Jaya;1803091015;Karang Jaya;18.01.18.2015
