No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Talang Bersemi;1402021001;Talang Bersemi;14.02.07.2012
2;Talang Mulya;1402021002;Talang Mulya;14.02.07.2013
3;Anak Talang;1402021003;Anak Talang;14.02.07.2002
4;Cenaku Kecil;1402021004;Cenaku Kecil;14.02.07.2017
5;Alim;1402021005;Alim;14.02.07.2018
6;Puntianai;1402021006;Punti Anai;14.02.07.2014
7;Pematang Manggis;1402021007;Pematang Manggis;14.02.07.2010
8;Kerubung Jaya;1402021008;Kerubung Jaya;14.02.07.2008
9;Petaling Jaya;1402021009;Petaling Jaya;14.02.07.2015
10;Aur Cina;1402021010;Aur Cina;14.02.07.2019
11;Bukit Lingkar;1402021011;Bukit Lingkar;14.02.07.2004
12;Bukit Lipai;1402021012;Bukit Lipai;14.02.07.2005
13;Kuala Gading;1402021014;Kuala Gading;14.02.07.2006
14;Kuala Kilan;1402021015;Kuala Kilan;14.02.07.2007
15;Sipang;1402021016;Sipang;14.02.07.2011
16;Pejangki;1402021017;Pejangki;14.02.07.2009
17;Lahai Kemuning;1402021018;Lahai Kemuning;14.02.07.2020
18;Kepayang Sari;1402021019;Kepayang Sari;14.02.07.2021
19;Batu Papan;1402021020;Batu Papan;14.02.07.2022
20;Sanglap;1402021021;Sanglap;14.02.07.2023
