No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bonan Dolok;1204041001;Bonandolok;12.01.13.2001
2;Rampa;1204041002;Rampa;12.01.13.2002
3;Mardame;1204041003;Mardame;12.01.13.2004
4;Nauli;1204041004;Nauli;12.01.13.1003
5;Naga Timbul;1204041005;Naga Timbul;12.01.13.2005
6;Simaninggir;1204041006;Simaninggir;12.01.13.2006
