No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Warwut;8102014001;Warwut;81.02.16.2005
2;Wab;8102014002;Wab;81.02.16.2006
3;Arso;8102014003;Arso;81.02.16.2013
4;Watngil;8102014004;Watngil;81.02.16.2012
5;Ohoibadar;8102014005;Ohoibadar;81.02.16.2011
6;Evu;8102014006;Evu;81.02.16.2004
7;Letvuan;8102014007;Letwuan;81.02.16.2003
8;Tetoat;8102014008;Tetoat;81.02.16.2001
9;Ngursit;8102014009;Ngursit;81.02.16.2009
10;Madwat;8102014010;Madwat;81.02.16.2010
11;Wirin;8102014011;Wirin;81.02.16.2008
12;Dian Pulau;8102014012;Dian Pulau;81.02.16.2002
13;Dian Darat;8102014013;Dian Darat;81.02.16.2007
