No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Dempo Selatan;1673010;Dempo Selatan;16.72.04
2;Dempo Tengah;1673011;Dempo Tengah;16.72.05
3;Dempo Utara;1673020;Dempo Utara;16.72.03
4;Pagar Alam Selatan;1673030;Pagar Alam Selatan;16.72.02
5;Pagar Alam Utara;1673040;Pagar Alam Utara;16.72.01
