No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Berusaha;9417050008;Berusaha;91.12.02.2010
2;Oknanggul;9417050009;Oknanggul;91.12.02.2001
3;Pelebib;9417050015;Pelebib;91.12.02.2015
4;Kiwi;9417050016;Kiwi;91.12.02.2007
5;Kukihil;9417050017;Kukihil;91.12.02.2004
6;Sopamikma;9417050020;Sopamikma;91.12.02.2018
7;Lolim;9417050021;Lolim;91.12.02.2022
8;Asua;9417050022;Asua;91.12.02.2020
9;Mangoldoki;9417050023;Mangoldoki;91.12.02.2026
10;Pomding;9417050025;Pomding;91.12.02.2023
11;Diip;9417050026;Diip;91.12.02.2024
12;Delpem;9417050027;Delpem;91.12.02.2025
