No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sundamekar;3211071001;Sundamekar;32.11.05.2005
2;Cimarga;3211071002;Cimarga;32.11.05.2009
3;Cinangsi;3211071003;Cinangsi;32.11.05.2010
4;Linggajaya;3211071004;Linggajaya;32.11.05.2006
5;Situmekar;3211071005;Situmekar;32.11.05.2002
6;Cisitu;3211071006;Cisitu;32.11.05.2001
7;Cigintung;3211071007;Cigintung;32.11.05.2004
8;Ranjeng;3211071008;Ranjeng;32.11.05.2007
9;Cilopang;3211071009;Cilopang;32.11.05.2008
10;Pajagan;3211071010;Pajagan;32.11.05.2003
