No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Juhu;6307041001;Juhu;63.07.10.2010
2;Hinas Kiri;6307041002;Hinas Kiri;63.07.10.2002
3;Atiran;6307041003;Atiran;63.07.10.2007
4;Muara Hungi;6307041004;Muara Hungi;63.07.10.2006
5;Pembakulan;6307041005;Pembakulan;63.07.10.2003
6;Nateh;6307041006;Nateh;63.07.10.2004
7;Batu Tangga;6307041007;Batu Tangga;63.07.10.2001
8;Tandilang;6307041008;Tandilang;63.07.10.2005
9;Batu Perahu;6307041009;Batu Perahu;63.07.10.2008
10;Aing Bantai;6307041010;Aing Bantai;63.07.10.2009
11;Datar Batung;6307041011;Datar Batung;63.07.10.2011
