No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tajungan;3526010001;Tajungan;35.26.04.2008
2;Gili Barat;3526010002;Gili Barat;35.26.04.2003
3;Banyu Ajuh;3526010003;Banyuajuh;35.26.04.2002
4;Kamal;3526010004;Kamal;35.26.04.2001
5;Tanjung Jati;3526010005;Tangjungjati;35.26.04.2010
6;Kebun;3526010006;Kebun;35.26.04.2009
7;Gili Timur;3526010007;Gili Timur;35.26.04.2004
8;Gili Anyar;3526010008;Gili Anyar;35.26.04.2005
9;Tellang;3526010009;Telang;35.26.04.2006
10;Pendabah;3526010010;Pendabah;35.26.04.2007
