No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Latellang;7311060001;Latellang;73.08.27.2002
2;Patimpeng;7311060002;Patimpeng;73.08.27.2001
3;Maddanrengpulu;7311060003;Madanreng Pulu;73.08.27.2003
4;Batulappa;7311060004;Batu Lappa;73.08.27.2005
5;Masago;7311060005;Masago;73.08.27.2004
6;Massila;7311060006;Massila;73.08.27.2007
7;Paccing;7311060007;Paccing;73.08.27.2006
8;Bulu Ulaweng;7311060008;Bulu Ulaweng;73.08.27.2010
9;Talabangi;7311060009;Talabangi;73.08.27.2008
10;Pationgi;7311060010;Pationgi;73.08.27.2009
