No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rimo Mungkur;1212060001;Rimo Mungkur;12.07.06.2035
2;Namo Batang;1212060002;Namo Batang;12.07.06.2010
3;Bekukul;1212060003;Bekukul;12.07.06.2012
4;Namo Pinang;1212060004;Namo Pinang;12.07.06.2025
5;Tanjung Selamat;1212060005;Tanjung Selamat;12.07.06.2011
6;Namo Pakam;1212060006;Namo Pakam;12.07.06.2013
7;Suka Mulia Hulu;1212060007;Sukamulia Hulu;12.07.06.2015
8;Uruk Gedang;1212060008;Uruk Gedang;12.07.06.2023
9;Suka Mulia Hilir;1212060009;Sukamulia Hilir;12.07.06.2014
10;Silue Lue;1212060010;Siluelue;12.07.06.2007
11;Lubang Ido;1212060011;Lubang Ido;12.07.06.2006
12;Rumah Mbacang;1212060012;Rumah Mbacang;12.07.06.2016
13;Rumah Keben;1212060013;Rumah Keben;12.07.06.2024
14;Tangkahan;1212060014;Tangkahan;12.07.06.2022
15;Cinta Rakyat;1212060015;Cinta Rakyat;12.07.06.2017
16;Gunung Berita;1212060016;Gunung Berita;12.07.06.2021
17;Namo Rambe;1212060017;Namo Rambe;12.07.06.2003
18;Namo Landur;1212060018;Namo Landur;12.07.06.2020
19;Namo Mbaru;1212060019;Namo Mbaru;12.07.06.2034
20;Salang Tungir;1212060020;Salang Tungir;12.07.06.2033
21;Gunung Kelawas;1212060021;Gunung Kelawas;12.07.06.2004
22;Batu Rejo;1212060022;Batu Rejo;12.07.06.2032
23;Batu Mbelin;1212060023;Batu Mbelin;12.07.06.2009
24;Kuta Tengah;1212060024;Kuta Tengah;12.07.06.2019
25;Jati Kesuma;1212060025;Jati Kesuma;12.07.06.2002
26;Jaba;1212060026;Jaba;12.07.06.2027
27;Timbang Lawan;1212060027;Timbang Lawan;12.07.06.2008
28;Batu Gemuk;1212060028;Batu Gemuk;12.07.06.2030
29;Lau Mulgap;1212060029;Lau Mulgab;12.07.06.2031
30;Kuala Simeme;1212060030;Kwala Simeme;12.07.06.2029
31;Kuta Tualah;1212060031;Kuta Tualah;12.07.06.2028
32;Namo Mbelin;1212060032;Namo Mbelin;12.07.06.2036
33;Sudi Rejo;1212060033;Sudirejo;12.07.06.2026
34;Batu Penjemuran;1212060034;Batu Penjemuran;12.07.06.2018
35;Ujung Labuhen;1212060035;Ujung Labuhan;12.07.06.2005
36;Deli Tua;1212060036;Deli Tua;12.07.06.2001
