No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Raijua;5320010;Raijua;53.20.06
2;Hawu Mehara;5320020;Hawu Mehara;53.20.05
3;Sabu Liae;5320030;Sabu Liae;53.20.04
4;Sabu Barat;5320040;Sabu Barat;53.20.01
5;Sabu Tengah;5320050;Sabu Tengah;53.20.02
6;Sabu Timur;5320060;Sabu Timur;53.20.03
