No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Pemenang;5208010;Pemenang;52.08.05
2;Tanjung;5208020;Tanjung;52.08.01
3;Gangga;5208030;Gangga;52.08.02
4;Kayangan;5208040;Kayangan;52.08.03
5;Bayan;5208050;Bayan;52.08.04
