No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Miga;1278040001;Miga;12.78.01.2015
2;Sihareo Ii;1278040002;---;---
3;Ilir;1278040003;Ilir;12.78.01.1032
4;Sifalaete Tabaloho;1278040004;Sifalaete Tabaloho;12.78.01.2022
5;Dahana;1278040005;---;---
6;Sisobahili Tabaloho;1278040006;Sisobahili Tabaloho;12.78.01.2028
7;Dahadano Gawu Gawu;1278040007;Dahadano Gawu-gawu;12.78.01.2003
8;Lasara Bahili;1278040008;Lasara Bahili;12.78.01.2010
9;Mudik;1278040009;Mudik;12.78.01.2014
10;Boyo;1278040010;Boyo;12.78.01.2002
11;Hilina A;1278040011;Hilina'a;12.78.01.2008
12;Lelewonu Nikootano;1278040012;Lolowonu Niko'otano;12.78.01.2011
13;Simandraolo;1278040013;Simandraolo;12.78.01.2025
14;Madolaoli;1278040014;Madolaoli;12.78.01.2013
15;Sisarahili Sisambalahe;1278040015;Sisarahili Sisambualahe;12.78.01.2027
16;Onowaembo;1278040016;Onowaembo;12.78.01.2018
17;Fadoro Lasara;1278040017;Fadoro Lasara;12.78.01.2005
18;Tuhemberua Ulu;1278040018;Tuhemberua Ulu;12.78.01.2029
19;Onozitoli Siforoasi;1278040019;Onozitoli Sifaoroasi;12.78.01.2020
20;Pasar Gunung Sitoli;1278040020;Pasar Gunungsitoli;12.78.01.1030
21;Saombo;1278040021;Saombo;12.78.01.1031
22;Iraonogeba;1278040022;Iraonogeba;12.78.01.2009
23;Ombolata Ulu;1278040023;Ombolata Ulu;12.78.01.2017
24;Moawo;1278040024;Mo'awo;12.78.01.2016
25;Saewe;1278040025;Saewe;12.78.01.2021
26;Sifalaete Ulu;1278040026;Sifalaete Ulu;12.78.01.2023
27;Hilimbaruzo;1278040027;Hilimbaruzo;12.78.01.2007
28;Hili Hao;1278040028;Hilihao;12.78.01.2006
29;Sisarahili Gamo;1278040029;Sisarahiligamo;12.78.01.2026
30;Bawadesolo;1278040030;Bawodesolo;12.78.01.2001
31;Onozitoli Olora;1278040031;Onozitoli Olora;12.78.01.2019
32;Madula;1278040032;Madula;12.78.01.2012
