No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Serang;3301060001;Serang;33.01.18.2006
2;Mulyadadi;3301060002;Mulyadadi;33.01.18.2007
3;Cipari;3301060003;Cipari;33.01.18.2005
4;Segaralangu;3301060004;Segaralangu;33.01.18.2002
5;Karangreja;3301060005;Karangreja;33.01.18.2010
6;Kutasari;3301060006;Kutasari;33.01.18.2009
7;Pegadingan;3301060007;Pegadingan;33.01.18.2003
8;Cisuru;3301060008;Cisuru;33.01.18.2004
9;Mekarsari;3301060009;Mekarsari;33.01.18.2008
10;Sidasari;3301060010;Sidasari;33.01.18.2011
11;Caruy;3301060011;Caruy;33.01.18.2001
