No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kanangasari;3217140001;Kanangasari;32.17.04.2006
2;Mandalasari;3217140002;Mandalasari;32.17.04.2007
3;Mekarjaya;3217140003;Mekarjaya;32.17.04.2009
4;Cipada;3217140004;Cipada;32.17.04.2003
5;Ganjarsari;3217140005;Ganjarsari;32.17.04.2005
6;Mandalamukti;3217140006;Mandalamukti;32.17.04.2008
7;Ciptagumati;3217140007;Ciptagumati;32.17.04.2001
8;Cikalong;3217140008;Cikalong;32.17.04.2002
9;Rende;3217140009;Rende;32.17.04.2011
10;Puteran;3217140010;Puteran;32.17.04.2010
11;Tenjolaut;3217140011;Tenjolaut;32.17.04.2012
12;Cisomang Barat;3217140012;Cisomangbarat;32.17.04.2004
13;Wangunjaya;3217140013;Wangunjaya;32.17.04.2013
