No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bonelipu;7409120001;Bonelipu;74.10.01.1014
2;Lemo;7409120002;Lemo;74.10.01.1012
3;R O M B O;7409120003;Rombo;74.10.01.2013
4;Linsowu;7409120004;Linsowu;74.10.01.2011
5;Lakonea;7409120005;Lakonea;74.10.01.1010
6;Lipu;7409120006;Lipu;74.10.01.1009
7;Bangkudu;7409120007;Bangkudu;74.10.01.1008
8;L O J I;7409120008;Loji;74.10.01.2007
9;Kalibu;7409120009;Kalibu;74.10.01.2005
10;Eelahaji;7409120010;Eelahaji;74.10.01.2003
11;Jampaka;7409120011;Jampaka;74.10.01.2006
12;Tomoahi;7409120012;Tomoahi;74.10.01.2004
13;Waculaea;7409120017;Waculaea;74.10.01.2002
14;Tri Wacu-wacu;7409120018;Triwacuwacu;74.10.01.2001
15;Malalanda;7409120019;Malalanda;74.10.01.2019
16;Lantagi;7409120020;Lantagi;74.10.01.2021
17;Lemo Ea;7409120021;Lemo Ea;74.10.01.2020
18;Wasalabose;7409120022;Wasalabose;74.10.01.2018
19;Banu-banua Jaya;7409120023;Banu-banua Jaya;74.10.01.2024
20;Wandaka;7409120024;Wandaka;74.10.01.1017
21;Saraea;7409120025;Sara'ea;74.10.01.1016
22;Kadacua;7409120026;Kadacua;74.10.01.2023
23;Laangke;7409120027;Laangke;74.10.01.2022
