No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Riam;6301060001;Sungai Riam;63.01.03.2008
2;Kampung Baru;6301060002;Kampung Baru;63.01.03.2026
3;Sumber Mulia;6301060003;Sumber Mulia;63.01.03.2027
4;Tampang;6301060004;Tampang;63.01.03.2009
5;Sarang Halang;6301060005;Sarang Halang;63.01.03.1001
6;Bumi Jaya;6301060006;Bumi Jaya;63.01.03.2006
7;Atu-atu;6301060014;Atu-atu;63.01.03.2012
8;Angsau;6301060015;Angsau;63.01.03.1004
9;Pelaihari;6301060016;Pelaihari;63.01.03.1003
10;Karang Taruna;6301060017;Karang Taruna;63.01.03.1002
11;Telaga;6301060018;Telaga;63.01.03.2010
12;Guntung Besar;6301060019;Guntung Besar;63.01.03.2025
13;Panjaratan;6301060020;Panjaratan;63.01.03.2011
14;Tungkaran;6301060021;Tungkaran;63.01.03.2016
15;Panggung;6301060022;Panggung;63.01.03.2015
16;Pabahanan;6301060023;Pabahanan;63.01.03.1005
17;Ambungan;6301060026;Ambungan;63.01.03.2024
18;Panggung Baru;6301060027;Panggung Baru;63.01.03.2020
19;Ujung Batu;6301060028;Ujung Batu;63.01.03.2017
20;Pemuda;6301060029;Pemuda;63.01.03.2029
