No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dangga Mango;5317060001;Dangga Mangu;53.18.03.2020
2;Dikira;5317060002;Dikira;53.18.03.2018
3;Pada Ewata;5317060003;Pada Eweta;53.18.03.2006
4;Mareda Kalada;5317060004;Mareda Kalada;53.18.03.2005
5;Tema Tana;5317060005;Tema Tana;53.18.03.2002
6;Kalembu Ndara Mane;5317060007;Kalembu Ndara Mane;53.18.03.2001
7;Weelimbu;5317060017;Wee Limbu;53.18.03.2012
8;Letekamouna;5317060018;Lete Kamouna;53.18.03.2013
9;Mata Pyawu;5317060019;Mata Pyawu;53.18.03.2014
10;Wee Lima;5317060020;Wee Lima;53.18.03.2015
11;Kadi Wone;5317060021;Kadi Wone;53.18.03.2029
12;Maliti Dari;5317060022;Maliti Dari;53.18.03.2025
13;Dede Pada;5317060023;Dede Pada;53.18.03.2027
14;Kadi Wano;5317060024;Kadi Wano;53.18.03.2022
15;Nyura Lele;5317060025;Nyura Lele;53.18.03.2023
16;Mawo Dana;5317060026;Mawo Dana;53.18.03.2026
17;Mainda Ole;5317060027;Mainda Ole;53.18.03.2021
18;Lele Maya;5317060028;Lele Maya;53.18.03.2024
19;Mata Wee Lima;5317060029;Mata Wee Lima;53.18.03.2028
